delta,theta,alpha,beta,rms,label
2.0620739643473092e-10,2.256524631348842e-11,6.382661745132364e-12,2.0598961199255447e-11,2.022365581703551e-05,5
3.2423884327696736e-10,3.168245539435884e-11,7.997059707100776e-12,1.9388992620255592e-11,2.5633424802688506e-05,5
2.7523029461153754e-10,3.059944338978704e-11,7.266552710872016e-12,2.680841718739807e-11,2.5118975484518387e-05,5
3.1592379341268557e-10,3.724419113690266e-11,7.337753913990737e-12,1.7532395730100718e-11,2.784819188697839e-05,5
2.671565057047699e-10,2.4842387014528313e-11,5.855124926166411e-12,1.710391765736993e-11,2.4642867610690965e-05,5
2.8422624295819914e-10,2.8695407048537982e-11,1.01327129817398e-11,3.669528061063727e-11,2.484999030403352e-05,5
3.9344999600797903e-10,3.294508996194757e-11,7.325148087744679e-12,2.5282511529703695e-11,2.5090289376657828e-05,5
5.22057660932874e-10,4.4509356234199356e-11,1.1594887496515299e-11,2.7076642195291192e-11,3.768689929981778e-05,5
3.8783130754270106e-10,2.5213325388220554e-11,6.377790750203081e-12,1.762426447083539e-11,2.6489625750895883e-05,5
2.590002447737277e-10,2.8710150613025952e-11,5.782025414839508e-12,1.2166488209764927e-11,2.2135931571497382e-05,5
2.990320590516957e-10,2.7085091909954903e-11,6.410104700178408e-12,1.1363808088453998e-11,2.6903831769809394e-05,5
1.8774229775089765e-10,2.0098780462022087e-11,5.179087222432747e-12,1.0209507174848088e-11,2.0395274251064672e-05,5
3.38589046040824e-10,3.388984240481528e-11,9.363858787267065e-12,3.056043946082092e-11,2.7700544832839664e-05,5
1.8482696958685737e-10,1.724722575622083e-11,4.618581104852614e-12,1.2451896574935304e-11,2.0074272600845405e-05,5
3.381716967066085e-10,2.4702789103295446e-11,7.570501909515504e-12,1.2807422486212971e-11,3.0152428636448735e-05,5
2.053510507622537e-10,1.688566194540721e-11,5.428673858958528e-12,1.0730075505359941e-11,2.2768410170367255e-05,5
2.3591236342233734e-10,2.4750212497213834e-11,6.656368284065207e-12,1.3772855832633372e-11,2.203505334638397e-05,5
2.7255161910466863e-10,3.589950356399913e-11,5.912852068465821e-12,1.531357763516936e-11,2.3425487229349755e-05,5
2.6054331811726885e-10,2.2993499765848753e-11,5.980416599467991e-12,1.4134203735802646e-11,2.2169359067601906e-05,5
1.9079134745064924e-10,2.3663907576829575e-11,6.931392334810051e-12,1.5672005081911525e-11,2.044912760676374e-05,5
2.1466569404773585e-10,2.8938765191445366e-11,6.4342017439190185e-12,1.9094380169557247e-11,2.3569003008204984e-05,5
2.59831762291246e-10,3.709435779289024e-11,9.307547026623647e-12,2.5932463723062702e-11,2.5247859168546e-05,5
3.0070477314152816e-10,3.290335376506608e-11,6.6066175535996454e-12,1.5863345155089482e-11,2.5233579521480924e-05,5
3.330279555462157e-10,2.7867701352684242e-11,8.852600758539295e-12,1.97438134123621e-11,2.290351096800742e-05,5
1.4829437820217084e-10,2.1703938110720964e-11,6.5658953134531656e-12,1.8793807214714287e-11,2.016753402686149e-05,5
1.959344426510692e-10,1.910511102567181e-11,7.502748514470423e-12,2.3107830683144104e-11,2.276807671650256e-05,5
1.5671562969209525e-10,1.6571385702578195e-11,5.577151839368635e-12,1.3764029991024608e-11,1.920556493684762e-05,5
1.9266411423655811e-10,2.189178330422158e-11,5.915124957065754e-12,1.5657317512464555e-11,1.9340371594559733e-05,5
3.0460376158857944e-10,2.3239952610636118e-11,6.81662672071669e-12,1.578033805301192e-11,2.6579567877330928e-05,5
2.704440827984972e-10,2.6289877090669096e-11,6.601353072536659e-12,1.9323579093520267e-11,2.354663430755069e-05,5
2.9309399711034157e-10,2.5538592102227402e-11,6.136801377170446e-12,1.7593937356330013e-11,2.7589014974547088e-05,5
2.340497421499076e-10,2.1074152859877922e-11,5.631589045485173e-12,1.4705176846638806e-11,2.4235360715167118e-05,5
2.547519694841613e-10,2.433703918063904e-11,6.77596706743883e-12,2.3139002854933562e-11,2.5070282578667387e-05,5
3.607444900963167e-10,3.288793575560732e-11,8.844460296804213e-12,2.2022944148067735e-11,2.9686994653342715e-05,5
5.312052563186869e-10,4.532436889116616e-11,1.0753673606225325e-11,1.9828829449433225e-11,3.232246597840389e-05,5
3.187761622503971e-10,3.193229191113878e-11,7.97872930282351e-12,2.0839726355452727e-11,3.108961586989859e-05,5
2.652095907913494e-10,3.529907335523861e-11,6.010051610321414e-12,1.5580206715386273e-11,2.7293873814424536e-05,5
2.1861651993747494e-10,1.8589059653052997e-11,5.537716663026166e-12,1.9233348399045523e-11,2.5174995401964437e-05,5
2.5458794567306124e-10,2.6804141440746096e-11,7.0296739527347614e-12,1.3038343378759294e-11,2.6264658522602836e-05,5
1.1944047213845245e-10,1.939614978017727e-11,5.454887715612889e-12,1.1727591725489616e-11,1.9168273969286802e-05,5
1.5688734322291332e-10,1.2451942783368782e-11,4.25912758508492e-12,1.4034855354495302e-11,2.146858878406781e-05,5
2.0352818063939624e-10,2.6181418046400103e-11,5.684474847283258e-12,1.641984047552897e-11,2.678087303900185e-05,5
4.0212493050451854e-10,4.0254819716722196e-11,1.009942824907559e-11,2.326225878269348e-11,3.261943306010379e-05,5
3.1749495810386446e-10,2.911573995278069e-11,1.0373293653444272e-11,3.1762867808926594e-11,2.819975280669424e-05,5
3.2695783290804353e-10,2.7742951585924672e-11,8.981274974831371e-12,2.0441472592121815e-11,2.9892204912506882e-05,5
2.8889810317139074e-10,2.609837579350807e-11,6.8392067075046745e-12,2.138897170748274e-11,2.5563669707141186e-05,5
2.504744251636353e-10,2.6572158152130755e-11,7.917189582227642e-12,2.935086413109271e-11,2.3107829573127536e-05,5
1.98205526681103e-10,2.560458802189719e-11,5.7152244118534e-12,1.719111062162523e-11,1.9042466368728824e-05,5
3.5896682589019407e-10,3.927352360327194e-11,8.295873963018599e-12,1.7909835420376336e-11,2.6981862756802284e-05,5
1.9203627977318732e-10,2.0584606350801024e-11,4.708065800812091e-12,1.3665856160621169e-11,1.9005793064860865e-05,5
3.960572462518876e-10,4.131698586505519e-11,8.210939366261719e-12,1.5442894104195658e-11,2.4523347364594844e-05,5
2.3225980640476355e-10,1.5196552539109125e-11,5.5593368458337754e-12,1.183492613193849e-11,2.1929877746289636e-05,5
2.2000973923435281e-10,2.839013835838532e-11,7.047829068499971e-12,2.5388161365109432e-11,2.2730733576364107e-05,5
3.253612089566369e-10,2.7548977057175233e-11,1.0183594906750933e-11,2.6431511202770537e-11,2.679284534447712e-05,5
3.230984936668544e-10,2.939302215878782e-11,6.784288722695156e-12,2.3187692345928246e-11,2.961950856785076e-05,5
1.8887465339601128e-10,2.9546093602437344e-11,7.426633496035434e-12,2.264825585652776e-11,2.1024186773533773e-05,5
2.5315002110142416e-10,2.2248294170391007e-11,6.175471291937591e-12,1.4471878648681119e-11,2.237759867691911e-05,5
3.52406457113535e-10,3.8194132755897483e-11,6.8110780602012976e-12,1.8103142710952313e-11,2.3874665182078458e-05,5
5.336093785797391e-10,3.5345037103976426e-11,7.148399217117516e-12,1.4063060199017014e-11,3.264843187158881e-05,5
3.3636431408073765e-10,3.007009585616065e-11,6.001809266683189e-12,1.2449612104939902e-11,2.419038313506247e-05,5
3.8075005508513724e-10,2.8644035730098347e-11,7.24205268470691e-12,1.3563104172696375e-11,2.576271701242588e-05,5
2.0994503085027668e-10,1.8993154646170988e-11,6.2498976016478255e-12,1.70064697628685e-11,1.981809923776684e-05,5
4.602735688094227e-10,2.1716390816848145e-11,6.115634793348359e-12,2.527636736431985e-11,2.7419330212088192e-05,5
3.116041238262176e-10,1.708723968020016e-11,6.01949159371731e-12,1.6260001057893745e-11,2.4368582113581328e-05,5
3.6065753817047385e-10,2.332098179309633e-11,5.325984659711547e-12,1.3614202196891358e-11,3.310072125173207e-05,5
5.878562818427294e-10,4.4418684388022e-11,1.030447661800685e-11,2.4250723325751917e-11,3.767795114150304e-05,5
5.280825180439947e-10,4.536302194059254e-11,1.093921602193166e-11,4.352273390801434e-11,3.7742009784551525e-05,5
6.223411072295302e-10,3.3854449773137905e-11,1.0141975172933404e-11,2.3977258424230852e-11,3.633810070191606e-05,5
3.1365143617381104e-10,2.1261117533194217e-11,6.283203212406671e-12,1.7661346713904828e-11,2.4979252002633515e-05,5
4.287164264437038e-10,3.3660418063732275e-11,7.123244754716928e-12,1.3336802144218054e-11,3.108761644879508e-05,5
4.40243348878576e-10,4.5815240583491015e-11,8.051128592655027e-12,1.566840282984499e-11,2.974048970039068e-05,5
5.579200558688099e-10,3.387995691579992e-11,8.502345719329796e-12,2.0944848498645306e-11,3.243156888720995e-05,5
3.8886988487002255e-10,2.586586968636882e-11,7.540201885075234e-12,1.4148486619034033e-11,2.8840716603634276e-05,5
3.117473083015061e-10,3.2028732093442584e-11,7.468797133620345e-12,1.6834817154462793e-11,2.877670713484982e-05,5
5.643131893389923e-10,5.4414927499871917e-11,1.1901758990636276e-11,1.8419457852875653e-11,3.527735109930559e-05,5
3.901368236832864e-10,3.9010880092743555e-11,7.587578411408986e-12,2.033783443719222e-11,2.8091980360963938e-05,5
3.527457820794362e-10,3.545715902193641e-11,6.709530306443788e-12,1.3759818857050435e-11,3.1825336762523915e-05,5
1.674730555936145e-10,1.6361928233271463e-11,4.850394751814015e-12,1.1875415507908645e-11,2.1503175129602478e-05,5
2.800555551824125e-10,3.023283125625587e-11,5.175470605327284e-12,1.393265572944478e-11,2.258815385945884e-05,5
3.329457400481532e-10,3.258194908645001e-11,6.871268035678113e-12,1.5847240339216997e-11,3.0223936186819756e-05,5
4.351653515721289e-10,4.857879326409891e-11,7.464970955273615e-12,1.427720228536121e-11,2.9107005233092552e-05,5
2.8238493568413655e-10,3.559413348749118e-11,6.959377991868581e-12,1.3859788263885934e-11,2.5821705898736757e-05,5
1.2880912339159706e-10,1.596289633725227e-11,4.027283011596173e-12,1.0418007108044748e-11,1.6267812378005752e-05,5
2.095927147763475e-10,1.3941534444258912e-11,3.3480450465052863e-12,9.11613769378944e-12,2.3899646381246348e-05,5
3.1546100349665486e-10,4.0637751508915403e-11,7.364175634935627e-12,1.8055298494642675e-11,2.625466660133732e-05,5
2.9145064506921774e-10,4.097730882273604e-11,7.148087376700851e-12,1.8593376508183154e-11,2.546366023680811e-05,5
2.1122574897363243e-10,3.6921970438993404e-11,1.0440307816799027e-11,2.7865860071572715e-11,2.3647581255903282e-05,5
1.7875249820573932e-10,2.3477134618377778e-11,5.164883132857348e-12,1.290542996337135e-11,2.3224310424400523e-05,5
2.816961575930471e-10,3.790386906016462e-11,7.234921543936531e-12,1.7563316845697358e-11,2.283944022501505e-05,5
3.014284537476503e-10,3.0850745199488026e-11,6.32764539944173e-12,1.2616136688225629e-11,2.4066520888077245e-05,5
2.1752734668938393e-10,3.1114728250900235e-11,6.8019502141882056e-12,1.678502296748241e-11,2.4350574268957395e-05,5
2.6046379268721407e-10,3.977520123419779e-11,7.994531571715674e-12,1.3789637948076848e-11,2.5302444781029718e-05,5
2.3269418954841543e-10,2.891620502175827e-11,6.3897815749251e-12,1.4672644473727756e-11,2.3625387425332587e-05,5
2.3525286299919566e-10,2.2179086321103333e-11,5.839856899831996e-12,1.2378499794760076e-11,2.494574609172121e-05,5
3.0049783565279023e-10,3.211181367088459e-11,5.371238245285581e-12,1.3298532876787178e-11,2.4266006964215725e-05,5
3.3692708099678026e-10,3.3892897697969525e-11,8.824641392402938e-12,1.8946191705149204e-11,3.0038262119633222e-05,5
2.0716945882593566e-10,3.194785822902695e-11,6.795784143155693e-12,1.1609092717919515e-11,2.2949037432067865e-05,5
4.2004733860952206e-10,5.712547592209979e-11,1.0137701168404993e-11,2.1506591063174822e-11,2.85128937511328e-05,5
2.5096430459711194e-10,2.964961499893696e-11,7.548661885847727e-12,1.997518040179608e-11,2.3066414041743252e-05,5
2.859975914750042e-10,2.920804299092809e-11,4.884318670654978e-12,1.1677910610909626e-11,2.5367383787516174e-05,5
1.5941155872845795e-10,1.5046817001148547e-11,4.185887607185639e-12,1.241804408981751e-11,2.2029144806294196e-05,5
1.895191972826008e-10,1.9192012791055178e-11,4.155674672253153e-12,1.152066124363169e-11,2.1492686385757026e-05,5
2.1650357084824545e-10,2.922147274170012e-11,6.512972998205688e-12,1.2125691066525316e-11,2.2776691129078806e-05,5
3.780552502276435e-10,3.4878345042369084e-11,6.756930517853502e-12,1.3673994616214692e-11,3.085705987883165e-05,5
4.529202796878409e-10,3.8774310723164e-11,7.132357821728256e-12,1.3353534505944433e-11,3.056767544127157e-05,5
4.19532082936053e-10,3.248276665601291e-11,9.294048172183372e-12,1.5258898269450163e-11,2.65232831401574e-05,5
2.8002033034231965e-10,3.178030071719801e-11,7.054847045034615e-12,1.516584431179615e-11,2.5461405690945484e-05,5
3.2787723547738216e-10,3.545189119573045e-11,6.9921197149967034e-12,1.1455039236781215e-11,2.7257731574581357e-05,5
4.558232754722305e-10,3.416401655218115e-11,8.053805088658863e-12,2.1748166419114112e-11,3.130976747665585e-05,5
3.9660145964105686e-10,3.9904711723167314e-11,1.0717733129082226e-11,2.9762283225720944e-11,2.9380871632152892e-05,5
6.77092525110785e-10,5.7619271408287254e-11,1.2854325249362898e-11,2.4008306159453717e-11,3.772089973526106e-05,5
4.754483454553024e-10,4.7038280065595845e-11,8.528751789343436e-12,1.4872817139611858e-11,3.260692610213159e-05,5
8.267086942541592e-10,5.379752855820632e-11,1.2361264587842997e-11,3.394387021764522e-11,4.1088585117827986e-05,5
4.281952244966546e-10,3.241600903104229e-11,9.232946114349192e-12,1.900771846626583e-11,2.9545968860941188e-05,5
2.976086540634912e-10,2.181453788820832e-11,5.5555689536134716e-12,1.0316300378574673e-11,2.608547000542372e-05,5
2.5107395228938e-10,2.042422360002238e-11,7.34819214330895e-12,1.5059737650487545e-11,2.1685361095940048e-05,5
2.6347011793227593e-10,2.9954627777307024e-11,6.566412828080106e-12,1.2192591100692051e-11,2.4848581930698355e-05,5
4.4210142997811716e-10,4.079059908418487e-11,8.602748011030627e-12,1.5592305041395224e-11,3.312216441537529e-05,5
4.966174889326208e-10,5.502209350656166e-11,1.2453699531747387e-11,2.6416506915848833e-11,3.33015365032664e-05,5
2.830889096382627e-10,2.423055896902072e-11,5.377464218453884e-12,1.4439811943422893e-11,2.250220339412458e-05,5
2.0753907429927427e-10,2.5307024054485597e-11,4.98138886789041e-12,1.3924108049304849e-11,1.9077130643954673e-05,5
4.1873048277934364e-10,3.8696747158230806e-11,7.317478215819949e-12,1.8557528530501044e-11,3.1291649431318505e-05,5
4.3598132196357614e-10,6.90434624518971e-11,8.932251054698994e-12,1.924871679560735e-11,3.2286309153694664e-05,5
4.1597348033428194e-10,3.745282164686134e-11,8.75055271185842e-12,1.7002250056640788e-11,2.803186480635005e-05,5
3.180481781262884e-10,3.0554987333589337e-11,6.36775301114813e-12,1.672699016501676e-11,2.5777837661616036e-05,5
2.7091415623182785e-10,2.8017583283574298e-11,7.348854837311993e-12,1.6872621368434678e-11,2.2396713988489314e-05,5
3.4088477933287073e-10,3.022302047342641e-11,5.554387686677611e-12,1.6031037629198138e-11,2.9819639672341385e-05,5
3.8475066339670995e-10,2.9282887361441636e-11,7.267250525457422e-12,1.4287438750642577e-11,3.003779319225385e-05,5
1.98550712495e-10,2.5876519677910006e-11,6.307282681028513e-12,1.4695188154079498e-11,2.029308307026491e-05,5
4.138634992892171e-10,3.538868703255553e-11,8.112172555191728e-12,1.3956956545492456e-11,2.7740841834500677e-05,5
2.1110472607850446e-10,3.247759282710321e-11,9.018688269475432e-12,1.9352038232087806e-11,2.503313578084903e-05,5
2.96919069861525e-10,2.90682521769385e-11,7.2721967904320174e-12,1.9474530459136382e-11,3.030640033713357e-05,5
2.5338281054971235e-10,3.2936846479097925e-11,9.482778357872096e-12,2.6173681185527316e-11,2.2642976928076376e-05,5
1.8388900014514573e-10,2.097510188212913e-11,5.9315015907262245e-12,2.4340159121868938e-11,2.0477148370904427e-05,5
1.3734433017143855e-10,1.984855132821292e-11,4.951730086184962e-12,1.3322266357767696e-11,1.757632862276213e-05,5
2.320909354648028e-10,2.3285912941420834e-11,6.386687071179503e-12,1.9012053821511372e-11,2.2640844916944576e-05,5
2.3035446104317174e-10,1.8545684995155627e-11,5.093118351178632e-12,1.2559002662119488e-11,2.3532478705721203e-05,5
2.0146936815833062e-10,1.9229222593256954e-11,4.145026762174078e-12,1.2832568375457534e-11,2.230305085562391e-05,5
2.873812227441555e-10,3.139836216021352e-11,6.6028849675983506e-12,1.7932109800071825e-11,2.680413941766907e-05,5
3.2451314173227505e-10,3.400668983101746e-11,1.0329106680920192e-11,3.9636154761846483e-11,2.788195284570499e-05,5
3.9103217035398687e-10,3.16927263264834e-11,1.1577069755752699e-11,3.7937574356143875e-11,3.055454712086921e-05,5
2.5234481203987465e-10,3.407359609487718e-11,1.240204538482769e-11,4.225436811295601e-11,2.37382228697628e-05,5
4.403274533709769e-10,4.315715216058082e-11,9.725344213486882e-12,3.5915450910719205e-11,2.759358084287479e-05,5
5.715514519824776e-10,3.1838178377415706e-11,7.418802369940102e-12,1.8899867674059036e-11,3.292713957858151e-05,5
1.921224584000027e-10,1.6136848472027284e-11,5.949869166693339e-12,1.3741945140392301e-11,2.1851851694757253e-05,5
2.1555844681804745e-10,1.936132716977646e-11,5.556217830201674e-12,1.2994573357944503e-11,2.0633035600534636e-05,5
1.5354311767744443e-10,1.9903206464447315e-11,4.698541644743589e-12,1.1322592526326285e-11,1.915987926936378e-05,5
2.367536323878715e-10,2.1006049765943906e-11,5.449332148023752e-12,1.2542682601735034e-11,2.2708858081480443e-05,5
4.5770196423967114e-10,3.461875036449962e-11,1.0667889707865688e-11,3.0828226425903305e-11,3.410768891971258e-05,5
4.3258244007816467e-10,3.3393270349377524e-11,1.0391578609396664e-11,3.333321877703994e-11,2.9875400853439242e-05,5
5.11154577045698e-10,3.750090753920153e-11,9.499544767226267e-12,3.79951636172037e-11,2.9094782111741754e-05,5
3.722854345641197e-10,2.8914769880339187e-11,8.942141433833489e-12,3.4148789073728474e-11,2.680687771077212e-05,5
8.136846009864633e-10,5.058316329007621e-11,1.1473399944939763e-11,3.7095113486817914e-11,3.9114625863121445e-05,5
4.665882675594517e-10,3.941623241101808e-11,7.901097647067246e-12,1.92172518274107e-11,3.2660765825078865e-05,5
3.8271103598280996e-10,2.8677208033613914e-11,8.560907906524702e-12,2.0768427403648374e-11,2.7584827699131722e-05,5
4.180902286241813e-10,2.925695589523223e-11,8.459594307645182e-12,1.9357306954505866e-11,2.7470275199227755e-05,5
2.1564314956545714e-10,2.30320923778453e-11,8.719844616013814e-12,2.2899222423765393e-11,2.1298407548413682e-05,5
2.1431381356572423e-10,2.340589810414651e-11,7.123455842508656e-12,2.0028051816301126e-11,2.346523502505023e-05,5
1.396817290214843e-10,1.8973208405001345e-11,6.609426849148915e-12,2.1366879197163628e-11,1.799126449438845e-05,5
3.278400222025854e-10,3.119843846400325e-11,8.59511500205116e-12,2.915392279945519e-11,2.8936802248308626e-05,5
